# Lua binding shapes of the 1.12.1 client (WoW.exe build 5875): one row per registered
# binding, name -> (argc, return arity, return kinds), with per-column confidence.
#
# 82 registrar tables, 1722 bindings, 1722 analysed, 0 unresolved registrar sites. Four
# registration routes, extents read from the registrar's own literal: 0x704120
# RegisterFunction loops; 0x701d80 widget method tables; the inlined base-library loop at
# 0x811e28; and the four luaL_openlib 0x6f4dc0 tables (bit/math/table/string).
#
# Column contract:
#   arity / arity_conf   sound. exact = one constant; set = a `|`-separated set of possible
#     counts; unknown = `?`. An imprecise result is a set or `?`, never a wrong single
#     number. Gate on this.
#   kind `string?`       string or nil. lua_pushstring 0x6f3890 begins `test edx,edx ; jne`
#     and tail-jumps to lua_pushnil when the char* is NULL, so `string` is emitted only where
#     the pointer is a constant that resolves to a readable literal; every other
#     lua_pushstring is `string?`. A miss path can show a fixed arity and still answer nil in
#     that slot (GetMapInfo -> nil,0,0; GetChannelName -> 0,nil,0).
#   kinds / kinds_conf   advisory unless kinds_conf == agree: the independent lua_push* trace
#     length matches `eax` at every ret, and every ret was checked. A loop (GetTexCoord: 2
#     textual pushes, 8 real) -> unverified. `agree` is about the binding's own ops:
#     lua_gettable 0x6f3a40 and lua_rawget 0x6f3b00 replace the key on top with the looked-up
#     value (recorded as `any`), and a callee that pushes on the binding's behalf is invisible
#     to the trace, so the returned window may hold slots it never described (note
#     `delegated-push`).
#   argc / argc_conf     never gate on this. argc is a max over observed constant Lua stack
#     indices, with no unknown state, and a silent lower bound when a binding delegates
#     argument parsing to a helper. Such rows say lower-bound, but the detector is one level
#     deep, so treat every argc as a floor.
#   name       not a key. 60 names are registered from more than one table and 21 of those
#     differ in arity between registrations: GetBuildInfo returns 5 on the glue screen (table
#     0x8373b8) and 3 in-game (0x83de68); GetAddOnInfo 8 and 7. Key on `fn`, or on
#     (table_va, name). Every such row carries the note name-not-unique.
#   notes  stack-leak = the reference pushes a value and then returns 0 (or fewer): the
#     disabled lottery/vendor stubs, which a faithful client does not copy. variadic = the
#     count comes from lua_gettop, no constant exists. delegated-push = a foreign callee
#     pushes on the binding's behalf, so `agree` covers this row's own ops only.
#     cfg-truncated / indirect-branch / iteration-cap = an edge the walk could not resolve;
#     such a row's arity is not covered by the soundness claim above.
#
# Vendored from the maintainer's analysis (`WOW_RE`); no generator for it lives in this repo.
name	fn	pair_va	table_va	table_kind	argc	argc_conf	arity	arity_conf	kinds	kinds_conf	notes
SelectActiveQuest	0x501ce0	0x84e9d8	0x84e968	global	1	exact	0	exact	()	agree	
SelectAvailableQuest	0x501ca0	0x84e9d0	0x84e968	global	1	exact	0	exact	()	agree	
SelectCharacter	0x473470	0x8385a0	0x838578	global	1	exact	0	exact	()	agree	
SelectCraft	0x4f70f0	0x84d138	0x84d108	global	1	exact	0	exact	()	agree	
SelectGossipActiveQuest	0x4e2ae0	0x84b818	0x84b7e8	global	1	exact	0	exact	()	agree	
SelectGossipAvailableQuest	0x4e2aa0	0x84b810	0x84b7e8	global	1	exact	0	exact	()	agree	
SelectGossipOption	0x4e2a30	0x84b808	0x84b7e8	global	2	exact	0	exact	()	agree	
SelectPackage	0x4ae550	0x845f18	0x845eb0	global	1	exact	0	exact	()	agree	
SelectQuestLogEntry	0x4dfae0	0x84b100	0x84b0f0	global	1	exact	0	exact	()	agree	
SelectStationery	0x4ae380	0x845ef8	0x845eb0	global	1	exact	0	exact	()	agree	
SelectTradeSkill	0x4fd9b0	0x84dde8	0x84ddd0	global	1	exact	0	exact	()	agree	
SelectTrainerService	0x4d8e60	0x84a400	0x84a3e0	global	1	exact	0	exact	()	agree	
SendAddonMessage	0x49f920	0x843620	0x843618	global	3	exact	0	exact	()	agree	
SendChatMessage	0x49f1e0	0x843618	0x843618	global	4	lower-bound	0	exact	()	agree	delegated-push
SendMail	0x4ae800	0x845f30	0x845eb0	global	3	lower-bound	0	exact	()	agree	delegated-push
SendWho	0x5ad3b0	0x85d8a0	0x85d830	global	1	exact	0	exact	()	agree	
SetAbandonQuest	0x4dfb50	0x84b110	0x84b0f0	global	0	exact	0	exact	()	agree	
SetAction	0x5322a0	0x854200	0x854198	widget	2	lower-bound	1	exact	(nil) | (number)	agree	delegated-push
SetActionBarToggles	0x4e76e0	0x84bdb0	0x84bd10	global	8	lower-bound	0	exact	()	agree	
SetAddonVersionCheck	0x46d9e0	0x837530	0x8373b8	global	1	exact	0	exact	()	agree	
SetAllPoints	0x7a2940	0x87ca40	0x87c9b8	widget	2	exact	0	exact	()	agree	
SetAlpha	0x774e90	0x878f70	0x878ec0	widget	2	exact	0	exact	()	agree	name-not-unique
SetAlpha	0x79b580	0x87c168	0x87c128	widget	2	exact	0	exact	()	agree	name-not-unique
SetAlpha	0x79cb70	0x87c1f8	0x87c1d8	widget	2	exact	0	exact	()	agree	name-not-unique
SetAlpha	0x7a03f0	0x87c808	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetAlphaGradient	0x79cc80	0x87c200	0x87c1d8	widget	3	exact	1	exact	(nil) | (number)	agree	
SetAltArrowKeyMode	0x7996e0	0x87bcd8	0x87bb68	widget	2	exact	0	exact	()	agree	
SetArrowModel	0x4ee980	0x84c550	0x84c538	widget	2	exact	0	exact	()	agree	
SetAuctionCompareItem	0x535d70	0x8542e8	0x854198	widget	4	exact	1	exact	(nil) | (number)	agree	
SetAuctionItem	0x535810	0x8542c8	0x854198	widget	3	exact	1	exact	(nil) | (number)	agree	
SetAuctionSellItem	0x535700	0x8542c0	0x854198	widget	1	exact	1	exact	(nil) | (number)	agree	
SetAutoFocus	0x797c90	0x87bbe8	0x87bb68	widget	2	exact	0	exact	()	agree	
SetBackdrop	0x7776e0	0x8790b8	0x878ec0	widget	2	exact	0	exact	()	agree	
SetBackdropBorderColor	0x7780d0	0x8790d8	0x878ec0	widget	5	exact	0	exact	()	agree	
SetBackdropColor	0x777d30	0x8790c8	0x878ec0	widget	5	exact	0	exact	()	agree	
SetBagItem	0x534620	0x854288	0x854198	widget	3	exact	0|1|2	set	() | (nil) | (nil,number) | (number,number)	agree	
SetBagPortaitTexture	0x4fa4f0	0x84d6d0	0x84d688	global	2	exact	0	exact	()	agree	
SetBaseMip	0x4892b0	0x83df60	0x83de68	global	1	exact	0	exact	()	agree	
SetBattlefieldScoreFaction	0x4abc90	0x845878	0x8457e0	global	1	exact	0	exact	()	agree	
SetBinding	0x4b8000	0x846c98	0x846c88	global	2	lower-bound	1	exact	(nil) | (number)	agree	delegated-push
SetBlendMode	0x79a950	0x87c140	0x87c128	widget	2	exact	0	exact	()	agree	
SetBlinkSpeed	0x798250	0x87bc28	0x87bb68	widget	2	exact	0	exact	()	agree	
SetBlipTexture	0x4ee7e0	0x84c548	0x84c538	widget	2	exact	0	exact	()	agree	
SetButtonState	0x780270	0x879d20	0x879d00	widget	3	exact	0	exact	()	agree	
SetBuybackItem	0x536300	0x8542f8	0x854198	widget	2	exact	0	exact	()	agree	
SetCVar	0x488c10	0x83def0	0x83de68	global	3	lower-bound	0	exact	()	agree	delegated-push
SetCamera	0x76e0e0	0x878988	0x878948	widget	2	exact	0	exact	()	agree	
SetChannelOwner	0x4a0490	0x843688	0x843618	global	0	lower-bound	0	exact	()	agree	
SetChannelPassword	0x4a03a0	0x843680	0x843618	global	2	exact	0	exact	()	agree	
SetCharCustomizeBackground	0x4713a0	0x838100	0x8380f8	global	1	exact	0	exact	()	agree	
SetCharCustomizeFrame	0x471330	0x8380f8	0x8380f8	global	1	lower-bound	0	exact	()	agree	delegated-push
SetCharSelectBackground	0x473230	0x838580	0x838578	global	1	exact	0	exact	()	agree	
SetCharSelectModelFrame	0x4731c0	0x838578	0x838578	global	1	lower-bound	0	exact	()	agree	delegated-push
SetCharacterCreateFacing	0x471930	0x8381a0	0x8380f8	global	1	exact	1	exact	()	unverified	
SetCharacterSelectFacing	0x473670	0x8385c8	0x838578	global	1	exact	1	exact	()	unverified	
SetChatWindowAlpha	0x4a15d0	0x843758	0x843618	global	2	exact	0	exact	()	agree	
SetChatWindowColor	0x4a14f0	0x843750	0x843618	global	4	exact	0	exact	()	agree	
SetChatWindowDocked	0x4a16b0	0x843768	0x843618	global	2	exact	0	exact	()	agree	
SetChatWindowLocked	0x4a1650	0x843760	0x843618	global	2	exact	0	exact	()	agree	
SetChatWindowName	0x4a13f0	0x843740	0x843618	global	2	exact	0	exact	()	agree	
SetChatWindowShown	0x4a1730	0x843770	0x843618	global	2	exact	0	exact	()	agree	
SetChatWindowSize	0x4a1470	0x843748	0x843618	global	2	exact	0	exact	()	agree	
SetChecked	0x799bf0	0x87bf74	0x87bf74	widget	2	exact	0	exact	()	agree	
SetCheckedTexture	0x799e50	0x87bf8c	0x87bf74	widget	2	exact	0	exact	()	agree	
SetClampedToScreen	0x776c00	0x879068	0x878ec0	widget	2	exact	0	exact	()	agree	
SetColorHSV	0x78e920	0x87abf0	0x87abb0	widget	4	exact	0	exact	()	agree	
SetColorRGB	0x78eae0	0x87ac00	0x87abb0	widget	5	exact	0	exact	()	agree	
SetColorValueTexture	0x78e450	0x87abd8	0x87abb0	widget	2	exact	0	exact	()	agree	
SetColorValueThumbTexture	0x78e720	0x87abe8	0x87abb0	widget	2	exact	0	exact	()	agree	
SetColorWheelTexture	0x78de90	0x87abb8	0x87abb0	widget	2	exact	0	exact	()	agree	
SetColorWheelThumbTexture	0x78e160	0x87abc8	0x87abb0	widget	2	exact	0	exact	()	agree	
SetConsoleKey	0x488640	0x83dea8	0x83de68	global	1	exact	0	exact	()	agree	
SetCraftItem	0x533cd0	0x854260	0x854198	widget	3	exact	0	exact	()	agree	
SetCraftSpell	0x533e90	0x854268	0x854198	widget	2	exact	0	exact	()	agree	
SetCurrentScreen	0x46ce60	0x8373d8	0x8373b8	global	1	exact	0	exact	()	agree	
SetCursor	0x489490	0x83dfe0	0x83de68	global	1	exact	0|1	set	() | (nil) | (number)	agree	
SetDesaturated	0x79c1e0	0x87c1c8	0x87c128	widget	2	exact	1	exact	(nil) | (number)	agree	
SetDisabledCheckedTexture	0x79a140	0x87bf9c	0x87bf74	widget	2	exact	0	exact	()	agree	
SetDisabledFontObject	0x780580	0x879d38	0x879d00	widget	1	lower-bound	?	unknown	()	unverified	delegated-push
SetDisabledTextColor	0x781260	0x879d98	0x879d00	widget	5	exact	0	exact	()	agree	
SetDisabledTexture	0x781ce0	0x879dd8	0x879d00	widget	0	lower-bound	?	unknown	()	unverified	delegated-push
SetDoodadAnim	0x489090	0x83df48	0x83de68	global	1	exact	0	exact	()	agree	
SetDrawLayer	0x79a780	0x87c130	0x87c128	widget	2	exact	0	exact	()	agree	name-not-unique
SetDrawLayer	0x79c720	0x87c1e0	0x87c1d8	widget	2	exact	0	exact	()	agree	name-not-unique
SetEuropeanNumbers	0x48dec0	0x83e458	0x83de68	global	1	exact	0	exact	()	agree	
SetFacing	0x76dce0	0x878968	0x878948	widget	2	exact	0	exact	()	agree	
SetFactionActive	0x4d6a00	0x84a0e0	0x84a0a8	global	1	exact	0	exact	()	agree	
SetFactionInactive	0x4d69b0	0x84a0d8	0x84a0a8	global	1	exact	0	exact	()	agree	
SetFadeDuration	0x793cb0	0x87b6e8	0x87b5c0	widget	2	exact	0	exact	()	agree	name-not-unique
SetFadeDuration	0x7953e0	0x87ba10	0x87b960	widget	2	exact	0	exact	()	agree	name-not-unique
SetFading	0x7939a0	0x87b6c8	0x87b5c0	widget	2	exact	0	exact	()	agree	name-not-unique
SetFading	0x7950d0	0x87b9f0	0x87b960	widget	2	exact	0	exact	()	agree	name-not-unique
SetFarclip	0x488f30	0x83df28	0x83de68	global	1	exact	0	exact	()	agree	
SetFocus	0x798d90	0x87bc80	0x87bb68	widget	1	exact	0	exact	()	agree	
SetFogColor	0x76ee60	0x8789c8	0x878948	widget	5	exact	0	exact	()	agree	
SetFogFar	0x76f390	0x8789e8	0x878948	widget	2	exact	0	exact	()	agree	
SetFogNear	0x76f1e0	0x8789d8	0x878948	widget	2	exact	0	exact	()	agree	
SetFont	0x780880	0x879d58	0x879d00	widget	1	lower-bound	0	exact	()	agree	name-not-unique;delegated-push
SetFont	0x791e80	0x87b5d0	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFont	0x794450	0x87b970	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFont	0x795f30	0x87ba90	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFont	0x797210	0x87bb78	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFont	0x79d4f0	0x87c240	0x87c1d8	widget	4	exact	1	exact	(nil) | (number)	agree	name-not-unique
SetFont	0x7a0270	0x87c7f8	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFontObject	0x791d00	0x87b5c0	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFontObject	0x7942b0	0x87b960	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFontObject	0x795cb0	0x87ba80	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFontObject	0x797090	0x87bb68	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFontObject	0x79d1a0	0x87c230	0x87c1d8	widget	2	exact	0	exact	()	agree	name-not-unique
SetFontObject	0x7a0030	0x87c7e0	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique;delegated-push
SetFontString	0x780a60	0x879d68	0x879d00	widget	2	exact	0	exact	()	agree	
SetFrameLevel	0x774560	0x878f28	0x878ec0	widget	2	exact	0	exact	()	agree	
SetFrameStrata	0x774360	0x878f18	0x878ec0	widget	2	exact	0	exact	()	agree	
SetGamma	0x4891f0	0x83df78	0x83de68	global	1	exact	0	exact	()	agree	
SetGradient	0x79ae30	0x87c158	0x87c128	widget	8	exact	0	exact	()	agree	
SetGradientAlpha	0x79b180	0x87c160	0x87c128	widget	10	exact	0	exact	()	agree	
SetGuildInfoText	0x4d2380	0x8497d0	0x8496d8	global	1	exact	0	exact	()	agree	
SetGuildRecruitmentMode	0x4a0060	0x843790	0x843618	global	1	lower-bound	0	exact	()	agree	delegated-push
SetGuildRosterSelection	0x4d1820	0x849708	0x8496d8	global	1	exact	0	exact	()	agree	
SetGuildRosterShowOffline	0x4d1e10	0x849768	0x8496d8	global	1	exact	0	exact	()	agree	
SetHeight	0x7a2150	0x87ca20	0x87c9b8	widget	2	exact	0	exact	()	agree	
SetHighlightFontObject	0x780700	0x879d48	0x879d00	widget	1	lower-bound	?	unknown	()	unverified	delegated-push
SetHighlightTextColor	0x7815e0	0x879da8	0x879d00	widget	5	exact	0	exact	()	agree	
SetHighlightTexture	0x781d00	0x879de8	0x879d00	widget	3	exact	0	exact	()	agree	
SetHistoryLines	0x799450	0x87bcc0	0x87bb68	widget	2	exact	0	exact	()	agree	
SetHitRectInsets	0x775d50	0x878ff8	0x878ec0	widget	5	exact	0	exact	()	agree	
SetHorizontalScroll	0x7912f0	0x87b3d0	0x87b3c0	widget	2	exact	0	exact	()	agree	
SetHyperlink	0x531fd0	0x8541f8	0x854198	widget	2	exact	0	exact	()	agree	
SetHyperlinkFormat	0x796b40	0x87bb08	0x87ba80	widget	2	exact	0	exact	()	agree	
SetID	0x775340	0x878f98	0x878ec0	widget	2	exact	0	exact	()	agree	
SetIconTexture	0x4ee640	0x84c540	0x84c538	widget	2	exact	0	exact	()	agree	
SetInboxItem	0x5354c0	0x8542b8	0x854198	widget	2	exact	1	exact	(nil) | (number)	agree	
SetInsertMode	0x794ed0	0x87b9e0	0x87b960	widget	2	exact	0	exact	()	agree	
SetInventoryItem	0x532ee0	0x854230	0x854198	widget	4	exact	2|3	set	(nil,nil) | (nil,nil,number) | (number,nil) | (number,nil,number) | (number,number,number)	agree	
SetInventoryPortaitTexture	0x4c9150	0x848550	0x8484d0	global	2	lower-bound	0	exact	()	agree	
SetJustifyH	0x792600	0x87b620	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyH	0x794bd0	0x87b9c0	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyH	0x796750	0x87bae0	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyH	0x797990	0x87bbc8	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyH	0x79e6b0	0x87c2b0	0x87c1d8	widget	2	exact	0	exact	()	agree	name-not-unique
SetJustifyH	0x7a0b70	0x87c858	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyV	0x792780	0x87b630	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyV	0x794d50	0x87b9d0	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyV	0x7968f0	0x87baf0	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyV	0x797b10	0x87bbd8	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetJustifyV	0x79e8b0	0x87c2c0	0x87c1d8	widget	2	exact	0	exact	()	agree	name-not-unique
SetJustifyV	0x7a0cf0	0x87c868	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetLayoutMode	0x488540	0x83de88	0x83de68	global	1	exact	0	exact	()	agree	
SetLight	0x76e1e0	0x878990	0x878948	widget	14	exact	0	exact	()	agree	
SetLookingForGroup	0x4e96b0	0x84c1c0	0x84c170	global	16	lower-bound	0	exact	()	agree	
SetLootItem	0x533470	0x854238	0x854198	widget	2	exact	0	exact	()	agree	
SetLootMethod	0x4e92a0	0x84c1a0	0x84c170	global	3	exact	0	exact	()	agree	
SetLootPortrait	0x4c2b40	0x847cf0	0x847cf0	global	1	exact	1	exact	(nil) | (number)	agree	
SetLootRollItem	0x5364a0	0x854300	0x854198	widget	2	exact	0	exact	()	agree	
SetLootThreshold	0x4e9500	0x84c1b0	0x84c170	global	1	exact	0	exact	()	agree	
SetMapToCurrentZone	0x4a7e20	0x845090	0x845078	global	0	exact	0	exact	()	agree	
SetMapZoom	0x4a7db0	0x845088	0x845078	global	2	exact	0	exact	()	agree	
SetMaskTexture	0x4ee4a0	0x84c538	0x84c538	widget	2	exact	0	exact	()	agree	
SetMaxBytes	0x798f30	0x87bc90	0x87bb68	widget	2	exact	0	exact	()	agree	
SetMaxLetters	0x799110	0x87bca0	0x87bb68	widget	2	exact	0	exact	()	agree	
SetMaxLines	0x7938a0	0x87b6c0	0x87b5c0	widget	2	exact	0	exact	()	agree	
SetMaxResize	0x7762a0	0x879018	0x878ec0	widget	3	exact	0	exact	()	agree	
SetMerchantCompareItem	0x536080	0x8542f0	0x854198	widget	3	exact	1	exact	(nil) | (number)	agree	
SetMerchantItem	0x534080	0x854270	0x854198	widget	2	exact	0	exact	()	agree	
SetMinMaxValues	0x78f4b0	0x87b028	0x87b010	widget	3	exact	0	exact	()	agree	name-not-unique
SetMinMaxValues	0x7907a0	0x87b288	0x87b260	widget	3	exact	0	exact	()	agree	name-not-unique
SetMinResize	0x776020	0x879008	0x878ec0	widget	3	exact	0	exact	()	agree	
SetMinimumWidth	0x530e50	0x8541a0	0x854198	widget	2	exact	0	exact	()	agree	
SetModel	0x76d950	0x878948	0x878948	widget	2	exact	0	exact	()	agree	
SetModelScale	0x76ddd0	0x878970	0x878948	widget	2	exact	0	exact	()	agree	
SetMovable	0x776420	0x879020	0x878ec0	widget	2	exact	0	exact	()	agree	
SetMovieSubtitles	0x46db80	0x837560	0x8373b8	global	1	exact	0	exact	()	agree	
SetMultiLine	0x797e00	0x87bbf8	0x87bb68	widget	2	exact	0	exact	()	agree	
SetMultisampleFormat	0x48c640	0x83e2d0	0x83de68	global	1	exact	0	exact	()	agree	
SetNonSpaceWrap	0x79e9f0	0x87c2c8	0x87c1d8	widget	2	exact	0	exact	()	agree	
SetNormalTexture	0x781960	0x879db8	0x879d00	widget	0	lower-bound	?	unknown	()	unverified	delegated-push
SetNumber	0x798690	0x87bc50	0x87bb68	widget	2	exact	0	exact	()	agree	
SetNumeric	0x797f70	0x87bc08	0x87bb68	widget	2	exact	0	exact	()	agree	
SetOrientation	0x78f290	0x87b018	0x87b010	widget	2	exact	0	exact	()	agree	name-not-unique
SetOrientation	0x790580	0x87b278	0x87b260	widget	2	exact	0	exact	()	agree	name-not-unique
SetOwner	0x5310d0	0x8541b8	0x854198	widget	5	exact	0	exact	()	agree	
SetPadding	0x530f10	0x8541a8	0x854198	widget	2	exact	0	exact	()	agree	
SetParent	0x7a1550	0x87c9d8	0x87c9b8	widget	2	lower-bound	0	exact	()	agree	delegated-push
SetPassword	0x7980e0	0x87bc18	0x87bb68	widget	2	exact	0	exact	()	agree	
SetPetAction	0x532730	0x854208	0x854198	widget	2	exact	1	exact	(nil) | (number)	agree	
SetPetStablePaperdoll	0x4cb870	0x848df8	0x848da0	global	1	exact	0	exact	()	agree	
SetPlayerBuff	0x532b00	0x854218	0x854198	widget	2	exact	0	exact	()	agree	
SetPlayerModel	0x4eeab0	0x84c558	0x84c538	widget	2	exact	0	exact	()	agree	
SetPoint	0x7a2540	0x87ca38	0x87c9b8	widget	6	exact	0	exact	()	agree	
SetPortraitTexture	0x519ef0	0x850628	0x850438	global	2	exact	0	exact	()	agree	
SetPortraitToTexture	0x48d780	0x83e3e0	0x83de68	global	2	lower-bound	0	exact	()	agree	delegated-push
SetPosition	0x76dc00	0x878960	0x878948	widget	4	exact	0	exact	()	agree	
SetPreferredInfo	0x46f2c0	0x837ed0	0x837ea0	global	3	exact	0	exact	()	agree	
SetPushedTextOffset	0x782030	0x879df8	0x879d00	widget	3	exact	0	exact	()	agree	
SetPushedTexture	0x781cc0	0x879dc8	0x879d00	widget	0	lower-bound	?	unknown	()	unverified	delegated-push
SetQuestItem	0x533610	0x854240	0x854198	widget	3	exact	0	exact	()	agree	
SetQuestLogItem	0x533760	0x854248	0x854198	widget	3	exact	0	exact	()	agree	
SetQuestLogRewardSpell	0x535c60	0x8542e0	0x854198	widget	1	exact	0	exact	()	agree	
SetQuestRewardSpell	0x535bb0	0x8542d8	0x854198	widget	1	exact	0	exact	()	agree	
SetRaidRosterSelection	0x4bb820	0x847250	0x847240	global	1	exact	0	exact	()	agree	
SetRaidSubgroup	0x4bb990	0x847270	0x847240	global	2	exact	0	exact	()	agree	
SetRaidTarget	0x4bbec0	0x847298	0x847240	global	2	exact	0	exact	()	agree	
SetResizable	0x776590	0x879030	0x878ec0	widget	2	exact	0	exact	()	agree	
SetRotation	0x505f00	0x84f20c	0x84f1fc	widget	2	exact	0	exact	()	agree	
SetSavedAccountName	0x46cdf0	0x8373d0	0x8373b8	global	1	exact	0	exact	()	agree	
SetScale	0x775140	0x878f88	0x878ec0	widget	2	exact	0	exact	()	agree	
SetScreenResolution	0x48bfd0	0x83e2a8	0x83de68	global	1	exact	0	exact	()	agree	
SetScript	0x7748d0	0x878f40	0x878ec0	widget	3	lower-bound	0	exact	()	agree	delegated-push
SetScriptMemory	0x46da50	0x837540	0x8373b8	global	1	exact	0	exact	()	agree	
SetScrollChild	0x790fa0	0x87b3c0	0x87b3c0	widget	2	lower-bound	0	exact	()	agree	delegated-push
SetScrollFromBottom	0x793070	0x87b678	0x87b5c0	widget	2	exact	0	exact	()	agree	
SetSelectedAuctionItem	0x4cfda0	0x849140	0x8490a8	global	2	exact	0	exact	()	agree	
SetSelectedBattlefield	0x4ab300	0x845800	0x8457e0	global	1	exact	0	exact	()	agree	
SetSelectedClass	0x4717c0	0x838168	0x8380f8	global	1	exact	0	exact	()	agree	
SetSelectedFaction	0x4d6bb0	0x84a0f8	0x84a0a8	global	1	exact	0	exact	()	agree	
SetSelectedFriend	0x5ad210	0x85d840	0x85d830	global	1	exact	0	exact	()	agree	
SetSelectedIgnore	0x5ad520	0x85d878	0x85d830	global	1	exact	0	exact	()	agree	
SetSelectedRace	0x471740	0x838158	0x8380f8	global	1	exact	0	exact	()	agree	
SetSelectedSex	0x471780	0x838160	0x8380f8	global	1	exact	0	exact	()	agree	
SetSelectedSkill	0x4d4020	0x849d50	0x849cf8	global	1	exact	0	exact	()	agree	
SetSendMailCOD	0x4ae180	0x845ed8	0x845eb0	global	1	exact	0	exact	()	agree	
SetSendMailItem	0x5353b0	0x8542b0	0x854198	widget	1	exact	1	exact	(nil) | (number)	agree	
SetSendMailMoney	0x4ae0f0	0x845ec8	0x845eb0	global	1	exact	1	exact	(nil) | (number)	agree	
SetSequence	0x76dec0	0x878978	0x878948	widget	2	exact	0	exact	()	agree	
SetSequenceTime	0x76dfc0	0x878980	0x878948	widget	3	exact	0	exact	()	agree	
SetShadowColor	0x792180	0x87b5f0	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowColor	0x794750	0x87b990	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowColor	0x796270	0x87bab0	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowColor	0x797510	0x87bb98	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowColor	0x79dd40	0x87c270	0x87c1d8	widget	5	exact	0	exact	()	agree	name-not-unique
SetShadowColor	0x7a06f0	0x87c828	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowOffset	0x792300	0x87b600	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowOffset	0x7948d0	0x87b9a0	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowOffset	0x796410	0x87bac0	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowOffset	0x797690	0x87bba8	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShadowOffset	0x79e070	0x87c280	0x87c1d8	widget	3	exact	0	exact	()	agree	name-not-unique
SetShadowOffset	0x7a0870	0x87c838	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetShapeshift	0x532920	0x854210	0x854198	widget	2	exact	1	exact	(nil) | (number)	agree	
SetSlot	0x4c1880	0x847ce4	0x847ce4	widget	2	exact	0	exact	()	agree	
SetSpacing	0x792480	0x87b610	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetSpacing	0x794a50	0x87b9b0	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetSpacing	0x7965b0	0x87bad0	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetSpacing	0x797810	0x87bbb8	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetSpacing	0x79e2b0	0x87c290	0x87c1d8	widget	2	exact	0	exact	()	agree	name-not-unique
SetSpacing	0x7a09f0	0x87c848	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetSpell	0x532d10	0x854228	0x854198	widget	3	exact	1	exact	(nil) | (number)	agree	
SetStatusBarColor	0x78fc20	0x87b058	0x87b010	widget	5	exact	0	exact	()	agree	
SetStatusBarTexture	0x78f870	0x87b048	0x87b010	widget	3	exact	0	exact	()	agree	
SetTalent	0x535170	0x8542a8	0x854198	widget	3	exact	0	exact	()	agree	
SetTaxiMap	0x4dca50	0x84ada8	0x84ada8	global	1	exact	0	exact	()	agree	
SetTerrainMip	0x488fe0	0x83df38	0x83de68	global	1	exact	0	exact	()	agree	
SetTexCoord	0x79beb0	0x87c1b0	0x87c128	widget	17	lower-bound	0	exact	()	agree	
